	TokenFSS
1245	2671475700000000000000
1246	2701600000000000000000
1247	2691724900000000000000
1248	2695000000000000000000
1249	2691700500000000000000
1250	2705999900000000000000
1251	2707579900000000000000
1252	2701000000000000000000
1253	2698100100000000000000
1254	2676500000000000000000
1255	2699181500000000000000
1256	2674999900000000000000
1257	2681518700000000000000
1258	2689999900000000000000
1259	2709169000000000300000
1260	2703000000000000000000
1261	2704999800000000000000
1262	2712619400000000000000
1263	2699400000000000000000
1264	2695002100000000000000
1265	2688999900000000000000
1266	2644999800000000000000
1267	2624000000000000000000
1268	2643989300000000000000
1269	2647991600000000000000
1270	2572202900000000000000
1271	2489577900000000000000
1272	2594021500000000000000
1273	2565827700000000000000
1274	2565000000000000000000
1275	2544512900000000000000
1276	2582880400000000000000
1277	2521000700000000000000
1278	2545000000000000000000
1279	2535999900000000000000
1280	2527000000000000000000
1281	2508000000000000000000
1282	2465000000000000000000
1283	2484700000000000000000
1284	2485919900000000000000
1285	2537379800000000000000
1286	2546000000000000000000
1287	2505000300000000000000
1288	2520000000000000000000
1289	2494497500000000000000
1290	2523937000000000000000
1291	2531175800000000000000
1292	2575000000000000000000
1293	2550400000000000000000
1294	2555229100000000000000
1295	2592000000000000000000
1296	2617542500000000000000
1297	2605799900000000000000
1298	2595638700000000000000
1299	2626000000000000000000
1300	2622467700000000000000
1301	2611000000000000000000
1302	2596537500000000000000
1303	2588500100000000000000
1304	2588495000000000000000
1305	2612500100000000000000
1306	2612000000000000000000
1307	2589169100000000000000
1308	2596100000000000000000
1309	2594599700000000000000
1310	2589073200000000000000
1311	2560000000000000000000
1312	2568330100000000000000
1313	2585017400000000000000
1314	2581986800000000000000
1315	2569005000000000000000
1316	2572366600000000000000
1317	2575019800000000000000
1318	2565000000000000000000
1319	2552999700000000000000
1320	2520000100000000000000
1321	2497880000000000000000
1322	2527661100000000000000
1323	2515001800000000000000
1324	2508100700000000000000
1325	2517000100000000000000
1326	2557000000000000000000
1327	2514997500000000000000
1328	2485000000000000000000
1329	2484816300000000000000
1330	2471102200000000000000
1331	2404899900000000000000
1332	2364999700000000000000
1333	2412795000000000000000
1334	2434849600000000000000
1335	2452000000000000000000
1336	2446006900000000000000
1337	2441000000000000000000
1338	2434999900000000000000
1339	2451431600000000000000
1340	2465000000000000000000
1341	2466621800000000000000
1342	2485001500000000000000
1343	2474976800000000000000
1344	2457100000000000000000
1345	2470000000000000000000
1346	2465924000000000000000
1347	2442000000000000000000
1348	2434694800000000000000
1349	2460846000000000000000
1350	2488999000000000000000
1351	2503999800000000000000
1352	2524979900000000000000
1353	2594000000000000000000
1354	2574896400000000000000
1355	2605000000000000000000
1356	2604718700000000000000
1357	2595000200000000000000
1358	2637477300000000000000
1359	2618000000000000000000
1360	2613789200000000000000
1361	2575000000000000000000
1362	2586979300000000000000
1363	2604999800000000000000
1364	2604000000000000000000
1365	2605000000000000000000
1366	2624987800000000000000
1367	2607000000000000000000
1368	2600809300000000000000
1369	2591691400000000000000
1370	2604999300000000000000
1371	2617022400000000000000
1372	2623996500000000000000
1373	2634989900000000000000
1374	2679990000000000000000
1375	2683857300000000000000
1376	2672999800000000000000
1377	2675000000000000000000
1378	2678909300000000000000
1379	2658500000000000000000
1380	2664700000000000000000
1381	2625000000000000000000
1382	2617047400000000000000
1383	2610000000000000000000
1384	2593000000000000000000
1385	2619899300000000000000
1386	2635000000000000000000
1387	2612496700000000000000
1388	2615000000000000000000
1389	2593700000000000000000
1390	2574879000000000000000
1391	2547416200000000000000
1392	2569999100000000000000
1393	2590026800000000000000
1394	2595000000000000000000
1395	2619899900000000000000
1396	2605024000000000000000
1397	2624900000000000000000
1398	2610000000000000000000
1399	2617993400000000000000
1400	2623800000000000000000
1401	2639964700000000000000
1402	2625099900000000000000
1403	2609896700000000000000
1404	2569986900000000000000
1405	2584560400000000000000
1406	2585000400000000000000
1407	2571044900000000000000
1408	2537818100000000000000
1409	2535000000000000000000
1410	2528000000000000000000
1411	2504037400000000000000
1412	2562837600000000000000
1413	2536996800000000000000
1414	2560138200000000000000
1415	2545001000000000000000
1416	2570099700000000000000
1417	2540299800000000000000
1418	2531831300000000000000
1419	2543663400000000000000
1420	2502307500000000000000
1421	2497000300000000000000
1422	2537287800000000000000
1423	2537870800000000000000
1424	2494887400000000000000
1425	2457000000000000000000
1426	2520160000000000000000
1427	2505000000000000000000
1428	2469997000000000300000
1429	2489768200000000000000
1430	2499900000000000000000
1431	2522796700000000000000
1432	2549460000000000000000
1433	2535000000000000000000
1434	2539999900000000000000
1435	2550000000000000000000
1436	2544842900000000000000
1437	2530903000000000000000
1438	2510000000000000000000
1439	2513582500000000000000
1440	2508521700000000000000
1441	2518999900000000000000
1442	2517194000000000000000
1443	2511448700000000000000
1444	2529490000000000000000
1445	2541024400000000000000
1446	2557000000000000000000
1447	2552318600000000000000
1448	2545010700000000000000
1449	2546000000000000000000
1450	2555000300000000000000
1451	2515111000000000000000
1452	2523150500000000000000
1453	2534194400000000000000
1454	2537790500000000000000
1455	2549948700000000000000
1456	2544290000000000000000
1457	2573000000000000000000
1458	2543362200000000000000
1459	2555000000000000000000
1460	2555000100000000000000
1461	2580500000000000000000
1462	2575033000000000000000
1463	2569999500000000000000
1464	2582948100000000000000
1465	2584999000000000000000
1466	2613976600000000000000
1467	2676234500000000000000
1468	2714500000000000000000
1469	2712500000000000000000
1470	2754878800000000000000
1471	2755000000000000000000
1472	2775200100000000000000
1473	2857000000000000000000
1474	2845000100000000000000
1475	2955700000000000000000
1476	2875000000000000000000
1477	2838024800000000000000
1478	2890000100000000000000
1479	2835000000000000000000
1480	2797613700000000000000
1481	2831200000000000000000
1482	2780998200000000000000
1483	2784997200000000000000
1484	2760137000000000000000
1485	2750001500000000000000
1486	2819389200000000000000
1487	2715000000000000000000
1488	2704930000000000000000
1489	2672979200000000000000
1490	2553000000000000000000
1491	2635446000000000000000
1492	2635066400000000000000
1493	2620325600000000000000
1494	2634998700000000000000
1495	2691903100000000000000
1496	2700000000000000000000
1497	2705600300000000000000
1498	2715000000000000000000
1499	2686934900000000000000
1500	2677888800000000000000
1501	2694999600000000000000
1502	2755500000000000000000
1503	2729000000000000000000
1504	2726000000000000000000
1505	2704900000000000000000
1506	2716000100000000000000
1507	2710656600000000000000
1508	2735114100000000000000
1509	2710292000000000000000
1510	2712657900000000000000
1511	2717894400000000000000
1512	2723998800000000000000
1513	2723572100000000000000
1514	2772670000000000000000
1515	2747000000000000000000
1516	2773000000000000000000
1517	2788450000000000000000
1518	2780294000000000300000
1519	2812000000000000000000
1520	2802500000000000000000
1521	2776513400000000000000
1522	2769149500000000000000
1523	2754300000000000000000
1524	2743899900000000000000
1525	2734900000000000000000
1526	2764996900000000000000
1527	2748427100000000000000
1528	2760004100000000000000
1529	2749425000000000000000
1530	2715000000000000000000
1531	2724997300000000000000
1532	2739876700000000000000
1533	2744557900000000000000
1534	2727051700000000000000
1535	2731459900000000000000
1536	2735010400000000000000
1537	2739983400000000000000
1538	2748899000000000300000
1539	2765255000000000000000
1540	2759999700000000000000
1541	2768315700000000000000
1542	2784999900000000000000
1543	2776005300000000000000
1544	2761999900000000000000
1545	2789000000000000000000
1546	2794408800000000000000
1547	2802352100000000000000
1548	2780405500000000000000
1549	2789000100000000000000
1550	2775003100000000000000
1551	2784995000000000000000
1552	2792970400000000000000
1553	2792964000000000400000
1554	2783516900000000000000
1555	2785999600000000000000
1556	2800800000000000000000
1557	2800000000000000000000
1558	2790100000000000000000
1559	2810000000000000000000
1560	2817000000000000000000
1561	2815063500000000000000
1562	2850000000000000000000
1563	2870329300000000000000
1564	2842594100000000000000
1565	2865000000000000000000
1566	2865002700000000000000
1567	2869877300000000000000
1568	2850000000000000000000
1569	2855002000000000000000
1570	2864298700000000000000
1571	2864900000000000000000
1572	2855040999999999700000
1573	2864999800000000000000
1574	2884995700000000000000
1575	2867000000000000000000
1576	2875000000000000000000
1577	2805840000000000000000
1578	2825199900000000000000
1579	2835000000000000000000
1580	2818605400000000000000
1581	2804000100000000000000
1582	2813400000000000000000
1583	2789998700000000000000
1584	2766299800000000000000
1585	2770000000000000000000
1586	2777949700000000000000
1587	2768999000000000300000
1588	2795300000000000000000
1589	2812720400000000000000
1590	2800000000000000000000
1591	2776000000000000000000
1592	2794900000000000000000
1593	2788105999999999800000
1594	2776354100000000000000
1595	2804990000000000000000
1596	2827339100000000000000
1597	2800990000000000000000
1598	2800000000000000000000
1599	2806000700000000000000
1600	2812900000000000000000
1601	2812899800000000000000
1602	2814899600000000000000
1603	2811899900000000000000
1604	2814990000000000000000
1605	2815000000000000000000
1606	2819900000000000000000
1607	2824800000000000000000
1608	2822380300000000000000
1609	2825000000000000000000
1610	2827803600000000000000
1611	2836986500000000000000
1612	2828690000000000000000
1613	2825500000000000000000
1614	2820000000000000000000
1615	2835000000000000000000
1616	2834800000000000000000
1617	2837000000000000000000
1618	2837900000000000000000
1619	2838900000000000000000
1620	2849200000000000000000
1621	2858500000000000000000
1622	2856900000000000000000
1623	2869900000000000000000
1624	2870000000000000000000
1625	2875000000000000000000
1626	2855000000000000000000
1627	2869500000000000000000
1628	2871900000000000000000
1629	2929567999999999800000
1630	2925157400000000000000
1631	2921999800000000000000
1632	2944040000000000000000
1633	2891800000000000000000
1634	2876055999999999600000
1635	2860750000000000000000
1636	2880000100000000000000
1637	2891997600000000000000
1638	2882999000000000300000
1639	2876993000000000000000
1640	2876000000000000000000
1641	2872000000000000000000
1642	2880000000000000000000
1643	2885000000000000000000
1644	2913790000000000000000
1645	2895002800000000000000
1646	2894593300000000000000
